i,LOGID,SYSTEM_MACHINE_NAME,USER_MACHINE_NAME,PROJECT_ID,PROJECT_REVISION,BOARD_NAME,BOARD_WIDTH,BOARD_HEIGHT,PROGRAM_ID,PROGRAM_REVISION,PROGRAM_NAME,BOARD_SIDE,INSPECTION_PROCESS_TYPE,MACHINE_TYPE,PG_COMMENT,INSPECTION_PROGRAM_UPDATE,INSPECTION_ID,BOARD_ID,LOT,INSPECTION_END_TIME,CONFIRM_DATE,INSPECTION_RESULT_CODE,INSPECTION_RESULT_NAME,CONFIRM_RESULT_CODE,CONFIRM_RESULT_NAME,USER_CONFIRM_FLAG,INSPECTION_USER_NAME,CONFIRM_USER_ID,CONFIRM_USER_NAME,NG_POINT_COUNT,COMPONENT_COUNT,LAST_RESULT,LOG_ERROR_FLAG,LOG_FIN_FLAG,CREARTE_DATETIME,UPDATE_DATETIME,h.Start,h.End,h.Lean,h.ProgramName,h.Number,h.CompoCnt,m.Start,m.End,m.Lane,m.ProgramName,m.Number,p.Start,p.End,p.ProgramName,p.Number,SqueegeeOpValue,SqueIdentBefore,SqueIdentAfter,SqueegeeOpValueX,SqueegeeOpValueY,SqueegeeOpValueTheta,SqueegeeOpValueY.1,CycleTime,PrintPressureMin,PrintPressureMax,Temperature,Humidity,reflow.time,heater1_up_SetV,heater1_down_SetV,heater2_up_SetV,heater2_down_SetV,heater3_up_SetV,heater3_down_SetV,heater4_up_SetV,heater4_down_SetV,heater5_up_SetV,heater5_down_SetV,heater6_up_SetV,heater6_down_SetV,heater7_up_SetV,heater7_down_SetV,heater8_up_SetV,heater8_down_SetV,cool_temp1.up.SetV,conbereSpeed.SetV,O2density.SP.SetV,combere_width_fix_SetV,deflection_width_fix_SetV,conberewidthSP_setV,deflection_widthSP_SetV,heater1_up_MeasureV,heater1_down_MeasureV,heater2_up_MeasureV,heater2_down_MeasureV,heater3_up_MeasureV,heater3_down_MeasureV,heater4_up_MeasureV,heater4_down_MeasureV,heater5_up_MeasureV,heater5_down_MeasureV,heater6_up_MeasureV,heater6_down_MeasureV,heater7_up_MeasureV,heater7_down_MeasureV,heater8_up_MeasureV,heater8_down_MeasureV,cool_temp1.up.MeasureV,conbereSpeed.MeasureV,O2density.PV.MeasureV,inBoardCNT,ProductionBoardCNT,combere_width_MeasureV,deflection_width_MeasureV,integratedFlow,heater1_up_MV,heater1_down_MV,heater2_up_MV,heater2_down_MV,heater3_up_MV,heater3_down_MV,heater4_up_MV,heater4_down_MV,heater5_up_MV,heater5_down_MV,heater6_up_MV,heater6_down_MV,heater7_up_MV,heater7_down_MV,heater8_up_MV,heater8_down_MV,blower1_up_SetV,blower1_down_SetV,blower2_up_SetV,blower2_down_SetV,blower3_up_SetV,blower3_down_SetV,blower4_up_SetV,blower4_down_SetV,blower5_up_SetV,blower5_down_SetV,blower6_up_SetV,blower6_down_SetV,blower7_up_SetV,blower7_down_SetV,blower8_up_SetV,blower8_down_SetV,blowerC1_up_SetV,h.prg.ProgramName,h.prg.time,h.prg.BoardSizeSetupValue.W.,h.prg.BoardSizeSetupValue.L.,h.prg.BoardSizeSetupValue.t.,h.prg.PojiMarkValue1.X.,h.prg.PojiMarkValue1.Y.,h.prg.PojiMarkValue2.X.,h.prg.PojiMarkValue2.Y.,h...,p.prg.ProgramName,p.prg.time,p.prgPressSetValue.F.,p.prgPressSetValue.R.,p.prgSkgSpdsetvalue.F.,p.prgSkgSpdsetvalue.R.,p.prgSkgStroke.Start.setvalue,SkgStroke.End.setvalue,p.prg.boardvalue.W.,p.prg.boardvalue.L.,p.prg.boardvalue.t.,p.prgPojiMarkValue1.X.,p.prgPojiMarkValue1.Y.,p.prgPojiMarkValue2.X.,p.prgPojiMarkValue2.Y.,p.prgMaskPojiMaskValue1.X.,p.prgMaskPojiMaskValue1.Y.,p.prgMaskPojiMaskValue2.X.,p.prgMaskPojiMaskValue2.Y.,p.prgCleanMethodofMetalMask,p.prg...,P.PRG.23,P.PRG.24,P.PRG.25,P.PRG.26,P.PRG.27,M_E_5806,M_E_5100,M_E_ae04,M_E_3095,M_E_aa28,M_E_3067,m.prg.ProgramName,m.prg.time,m.prg.BoardSizeSetupValue.W.,m.prg.BoardSizeSetupValue.L.,m.prg.BoardSizeSetupValue.t.,m.prg.PojiMarkValue1.X.,m.prg.PojiMarkValue1.Y.,m.prg.PojiMarkValue2.X.,m.prg.PojiMarkValue2.Y.,m.prg...,f.p.work,f.hp.wait,f.h.work,f.mh.wait,f.m.work,f.t.surface,H_Enew_14,H_Enew_5,H_Enew_3,H_Enew_4,H_Enew_9,H_Enew_10,H_Enew_6,H_Enew_0,H_Enew_1,H_Enew_12,H_Enew_8,H_Enew_11
11,59638,VT-S730-0064,VT-S730-0064,82,179,2262867-9_2,313000,221000,3,178,4058614,1,2,3,NA,2.02E+16,148657,1010000000000.00 ,1007983354,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,4,v-CA-03,6,1568,10,0,1,59:18.0,14:02.7,2015/9/8 5:51,2015/9/8 6:02,1,4058614-2-2_1,8,1386,2015/9/8 6:10,2015/9/8 6:13,0,4058614-2-2_2,15,2015/9/8 5:25,2015/9/8 5:25,2262867-9-2,15,291.478,1,1,0.763,-2.148,-1.361,96.68,46.547,6.926,7.04,28.008,50.79,2015/9/8 5:26,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140,140.1,160,160,180,179.9,180,180,180,179.9,200.1,200,240.2,240.7,260,260.1,64.1,0.9,3959,1,59,221,2,194,123,142,57,107,163,131,61,144,29,73,12,62,273,113,371,411,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/8 5:22,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/8 5:01,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,4058614-2-2_2,2015/9/8 5:24,313,221,1.6,301,211,12,16,10000,10,1520,664,499,187,4903,0,4,0,0,0,5,4,5,0,0,0,0
11,59639,VT-S730-0064,VT-S730-0064,82,179,2262867-9_2,313000,221000,3,178,4058614,1,2,3,NA,2.02E+16,148658,1010000000000.00 ,1007983354,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,4,v-CA-03,3,1568,10,0,1,59:22.3,14:02.7,2015/9/8 5:54,2015/9/8 6:04,0,4058614-2-2_1,8,1386,2015/9/8 6:13,2015/9/8 6:15,0,4058614-2-2_2,16,2015/9/8 5:26,2015/9/8 5:26,2262867-9-2,16,291.478,1,1,0.695,-2.162,-1.378,96.68,46.563,6.954,7.069,28.039,50.905,2015/9/8 5:26,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140,140.1,160,160,180,179.9,180,180,180,179.9,200.1,200,240.2,240.7,260,260.1,64.1,0.9,3959,1,59,221,2,194,123,142,57,107,163,131,61,144,29,73,12,62,273,113,371,411,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/8 5:22,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/8 5:01,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,4058614-2-2_2,2015/9/8 5:24,313,221,1.6,301,211,12,16,10000,11,1692,595,540,125,4780,0,3,0,0,1,7,3,4,0,0,0,0
11,59640,VT-S730-0064,VT-S730-0064,82,179,2262867-9_2,313000,221000,3,178,4058614,1,2,3,NA,2.02E+16,148659,1010000000000.00 ,1007983354,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,4,v-CA-03,7,1568,10,0,1,59:26.1,14:02.7,2015/9/8 5:58,2015/9/8 6:06,1,4058614-2-2_1,9,1386,2015/9/8 6:15,2015/9/8 6:18,0,4058614-2-2_2,17,2015/9/8 5:27,2015/9/8 5:28,2262867-9-2,17,291.478,1,1,0.911,-2.16,-1.359,96.68,46.578,6.954,7.012,28.008,50.637,2015/9/8 5:28,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.1,139.9,160,160,179.9,180,179.9,180,180,179.9,199.9,199.9,240,239.6,260,260.1,63.3,0.89,47,0,60,221,2,167,116,165,105,89,142,130,112,176,102,151,43,18,240,356,444,462,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/8 5:22,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/8 5:01,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,4058614-2-2_2,2015/9/8 5:24,313,221,1.6,301,211,12,16,10000,11,1794,507,569,125,4779,0,3,0,0,1,7,3,4,0,0,0,0
11,59641,VT-S730-0064,VT-S730-0064,82,179,2262867-9_2,313000,221000,3,178,4058614,1,2,3,NA,2.02E+16,148660,1010000000000.00 ,1007983354,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,4,v-CA-03,6,1568,10,0,1,59:30.6,14:02.7,2015/9/8 5:59,2015/9/8 6:08,0,4058614-2-2_1,9,1386,2015/9/8 6:18,2015/9/8 6:21,0,4058614-2-2_2,18,2015/9/8 5:28,2015/9/8 5:28,2262867-9-2,18,291.478,1,1,0.621,-2.116,-1.382,96.68,48.078,6.954,7.012,27.978,50.714,2015/9/8 5:28,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.1,139.9,160,160,179.9,180,179.9,180,180,179.9,199.9,199.9,240,239.6,260,260.1,63.3,0.89,47,0,60,221,2,167,116,165,105,89,142,130,112,176,102,151,43,18,240,356,444,462,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/8 5:22,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/8 5:01,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,4058614-2-2_2,2015/9/8 5:24,313,221,1.6,301,211,12,16,10000,11,1824,568,559,211,4733,0,3,0,0,2,9,2,3,0,0,0,0
11,59642,VT-S730-0064,VT-S730-0064,82,179,2262867-9_2,313000,221000,3,178,4058614,1,2,3,NA,2.02E+16,148661,1010000000000.00 ,1007983354,2.02E+16,2.02E+16,132,部品方向哙い,0,正常,0,None,4,v-CA-03,5,1568,10,0,1,59:34.6,14:02.7,2015/9/8 6:01,2015/9/8 6:11,1,4058614-2-2_1,10,1386,2015/9/8 6:21,2015/9/8 6:23,0,4058614-2-2_2,19,2015/9/8 5:30,2015/9/8 5:30,2262867-9-2,19,291.478,1,1,0.846,-2.123,-1.304,96.68,46.562,6.926,7.012,28.069,50.866,2015/9/8 5:30,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140,140,160,160,180,180,180,180,179.9,180.1,200,200,240,240.8,259.8,260,62.6,0.9,4374,0,60,221,2,114,130,126,117,83,76,184,123,122,150,98,56,39,248,116,467,466,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/8 5:22,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/8 5:01,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,4058614-2-2_2,2015/9/8 5:24,313,221,1.6,301,211,12,16,10000,11,1858,586,636,125,4736,0,1,0,0,2,8,1,1,0,0,0,0
11,59643,VT-S730-0064,VT-S730-0064,82,179,2262867-9_2,313000,221000,3,178,4058614,1,2,3,NA,2.02E+16,148662,1010000000000.00 ,1007983354,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,4,v-CA-03,7,1568,10,0,1,59:38.7,14:02.7,2015/9/8 6:04,2015/9/8 6:13,0,4058614-2-2_1,10,1386,2015/9/8 6:23,2015/9/8 6:25,0,4058614-2-2_2,20,2015/9/8 5:30,2015/9/8 5:31,2262867-9-2,20,291.478,1,1,0.789,-2.119,-1.363,96.68,68.938,6.926,6.983,28.008,50.866,2015/9/8 5:30,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140,140,160,160,180,180,180,180,179.9,180.1,200,200,240,240.8,259.8,260,62.6,0.9,4374,0,60,221,2,114,130,126,117,83,76,184,123,122,150,98,56,39,248,116,467,466,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/8 5:22,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/8 5:01,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,4058614-2-2_2,2015/9/8 5:24,313,221,1.6,301,211,12,16,10000,10,2026,500,637,126,4652,0,1,0,0,2,7,1,1,0,0,0,0
11,59654,VT-S730-0064,VT-S730-0064,82,179,2262867-9_2,313000,221000,3,178,4058614,1,2,3,NA,2.02E+16,148673,1010000000000.00 ,1008007592,2.02E+16,2.02E+16,131,部品哙い,163,はんだ咿少,0,None,3,v-CA-02,9,1568,11,0,1,00:14.4,14:02.7,2015/9/8 6:05,2015/9/8 6:17,1,4058614-2-2_1,11,1386,2015/9/8 6:25,2015/9/8 6:28,0,4058614-2-2_2,21,2015/9/8 5:32,2015/9/8 5:32,2262867-9-2,21,291.478,1,1,0.964,-2.132,-1.358,96.68,172.297,6.926,7.012,28.1,50.675,2015/9/8 5:32,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140,140,160,160,180,180,180,180,180,180,200,200,240.1,239.9,260,259.9,61.9,0.9,3730,0,60,221,2,161,115,180,104,105,104,132,55,105,43,55,60,63,190,189,371,551,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/8 5:22,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/8 5:01,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,4058614-2-2_2,2015/9/8 5:24,313,221,1.6,301,211,12,16,10000,10,1950,706,529,125,4687,0,0,0,0,1,2,0,0,0,0,0,0
11,59655,VT-S730-0064,VT-S730-0064,82,179,2262867-9_2,313000,221000,3,178,4058614,1,2,3,NA,2.02E+16,148674,1010000000000.00 ,1008007592,2.02E+16,2.02E+16,131,部品哙い,163,はんだ咿少,0,None,3,v-CA-02,9,1568,11,0,1,00:18.9,14:02.7,2015/9/8 6:08,2015/9/8 6:18,0,4058614-2-2_1,11,1386,2015/9/8 6:28,2015/9/8 6:30,0,4058614-2-2_2,22,2015/9/8 5:35,2015/9/8 5:35,2262867-9-2,22,291.478,1,1,0.779,-2.145,-1.335,96.68,111.515,6.926,7.012,28.222,50.485,2015/9/8 5:34,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140,140,160,159.9,180,180,180,180,180,180,200,200,240,240.1,259.9,259.9,61.4,0.9,4709,0,60,221,2,105,95,157,90,104,100,172,93,94,74,92,63,71,274,229,485,450,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/8 5:22,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/8 5:01,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,4058614-2-2_2,2015/9/8 5:24,313,221,1.6,301,211,12,16,10000,11,1934,655,552,127,4754,0,0,0,0,1,1,0,0,0,0,0,0
11,59656,VT-S730-0064,VT-S730-0064,82,179,2262867-9_2,313000,221000,3,178,4058614,1,2,3,NA,2.02E+16,148675,1010000000000.00 ,1008007592,2.02E+16,2.02E+16,131,部品哙い,163,はんだ咿少,0,None,3,v-CA-02,10,1568,11,0,1,00:24.2,14:02.7,2015/9/8 6:09,2015/9/8 6:21,1,4058614-2-2_1,12,1386,2015/9/8 6:30,2015/9/8 6:32,0,4058614-2-2_2,23,2015/9/8 5:38,2015/9/8 5:38,2262867-9-2,23,291.477,1,1,0.903,-2.092,-1.324,96.68,155.391,6.897,7.04,28.192,50.217,2015/9/8 5:38,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140,140,159.9,160,180,180,179.9,179.9,180,180,200,200,240,240.1,259.9,259.8,60.5,0.9,3519,0,60,221,2,170,125,107,72,105,104,118,95,133,64,63,19,83,249,147,365,606,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/8 5:22,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/8 5:01,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,4058614-2-2_2,2015/9/8 5:24,313,221,1.6,301,211,12,16,10000,11,1854,714,552,125,4823,0,0,0,0,1,1,0,0,0,0,0,0
11,59657,VT-S730-0064,VT-S730-0064,82,179,2262867-9_2,313000,221000,3,178,4058614,1,2,3,NA,2.02E+16,148676,1010000000000.00 ,1008007592,2.02E+16,2.02E+16,131,部品哙い,142,部品位置ずれ,0,None,3,v-CA-02,6,1568,11,0,1,00:29.1,14:02.7,2015/9/8 6:11,2015/9/8 6:23,0,4058614-2-2_1,12,1386,2015/9/8 6:32,2015/9/8 6:34,0,4058614-2-2_2,24,2015/9/8 5:40,2015/9/8 5:40,2262867-9-2,24,291.478,1,1,0.874,-2.149,-1.386,96.68,152.016,6.897,7.012,28.222,50.255,2015/9/8 5:40,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140,140,160,160,180,180,180,180,180,180,200,200,240,240.2,260.1,260.1,60.2,0.89,4677,0,60,221,2,104,133,137,103,134,123,132,139,109,67,146,40,94,243,170,392,395,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/8 5:22,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/8 5:01,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,4058614-2-2_2,2015/9/8 5:24,313,221,1.6,301,211,12,16,10000,11,1826,716,553,124,4855,0,0,0,0,2,2,0,0,0,0,0,0
11,59658,VT-S730-0064,VT-S730-0064,82,179,2262867-9_2,313000,221000,3,178,4058614,1,2,3,NA,2.02E+16,148677,1010000000000.00 ,1008007592,2.02E+16,2.02E+16,132,部品方向哙い,163,はんだ咿少,0,None,3,v-CA-02,7,1568,11,0,1,00:33.2,14:02.7,2015/9/8 6:12,2015/9/8 6:25,1,4058614-2-2_1,13,1386,2015/9/8 6:34,2015/9/8 6:36,0,4058614-2-2_2,25,2015/9/8 5:43,2015/9/8 5:44,2262867-9-2,25,291.478,1,1,0.936,-2.134,-1.322,96.68,61.203,6.926,7.012,28.253,50.408,2015/9/8 5:44,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140,140,160.1,160.1,180,179.9,180.1,180,180,180,200,200,240,239.7,260,260,59.8,0.9,4887,0,60,221,2,104,109,130,79,84,134,138,111,79,88,85,79,67,273,236,406,486,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/8 5:22,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/8 5:01,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,4058614-2-2_2,2015/9/8 5:24,313,221,1.6,301,211,12,16,10000,10,1729,753,550,126,4964,0,0,0,0,2,2,0,0,0,0,0,0
11,59659,VT-S730-0064,VT-S730-0064,82,179,2262867-9_2,313000,221000,3,178,4058614,1,2,3,NA,2.02E+16,148678,1010000000000.00 ,1008007592,2.02E+16,2.02E+16,131,部品哙い,163,はんだ咿少,0,None,3,v-CA-02,8,1568,11,0,1,00:37.9,14:02.7,2015/9/8 6:15,2015/9/8 6:27,0,4058614-2-2_1,13,1386,2015/9/8 6:36,2015/9/8 6:38,0,4058614-2-2_2,26,2015/9/8 5:44,2015/9/8 5:45,2262867-9-2,26,291.478,1,1,0.873,-2.131,-1.365,96.68,252.532,6.926,7.012,28.283,50.332,2015/9/8 5:44,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140,140,160.1,160.1,180,179.9,180.1,180,180,180,200,200,240,239.7,260,260,59.8,0.9,4887,0,60,221,2,104,109,130,79,84,134,138,111,79,88,85,79,67,273,236,406,486,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/8 5:22,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/8 5:01,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,4058614-2-2_2,2015/9/8 5:24,313,221,1.6,301,211,12,16,10000,11,1795,752,552,126,4918,0,0,0,0,2,3,0,0,0,0,0,0
11,59660,VT-S730-0064,VT-S730-0064,82,179,2262867-9_2,313000,221000,3,178,4058614,1,2,3,NA,2.02E+16,148679,1010000000000.00 ,1008007592,2.02E+16,2.02E+16,131,部品哙い,163,はんだ咿少,0,None,3,v-CA-02,9,1568,11,0,1,00:42.0,14:02.7,2015/9/8 6:17,2015/9/8 6:29,1,4058614-2-2_1,14,1386,2015/9/8 6:38,2015/9/8 6:41,0,4058614-2-2_2,27,2015/9/8 5:49,2015/9/8 5:49,2262867-9-2,27,291.478,1,1,0.783,-2.073,-1.349,96.68,54.922,6.926,7.012,28.253,50.179,2015/9/8 5:50,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.4,140.1,160.4,160.3,180.3,180.2,180.1,180.2,179.9,179.9,200.4,200.3,240.1,240.1,259.5,259.8,60.3,0.9,4806,3,61,221,2,104,117,127,48,89,122,93,55,83,73,159,48,13,169,73,576,513,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/8 5:22,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/8 5:01,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,4058614-2-2_2,2015/9/8 5:24,313,221,1.6,301,211,12,16,10000,11,1640,748,551,124,5121,0,0,0,0,3,5,0,0,0,0,0,0
11,59661,VT-S730-0064,VT-S730-0064,82,179,2262867-9_2,313000,221000,3,178,4058614,1,2,3,NA,2.02E+16,148680,1010000000000.00 ,1008007592,2.02E+16,2.02E+16,131,部品哙い,160,はんだ咿少,0,None,3,v-CA-02,12,1568,11,0,1,00:48.3,14:02.7,2015/9/8 6:19,2015/9/8 6:31,0,4058614-2-2_1,14,1386,2015/9/8 6:41,2015/9/8 6:43,0,4058614-2-2_2,28,2015/9/8 5:50,2015/9/8 5:50,2262867-9-2,28,291.478,1,1,0.843,-2.126,-1.34,96.68,137.985,6.926,7.012,28.222,50.523,2015/9/8 5:50,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.4,140.1,160.4,160.3,180.3,180.2,180.1,180.2,179.9,179.9,200.4,200.3,240.1,240.1,259.5,259.8,60.3,0.9,4806,3,61,221,2,104,117,127,48,89,122,93,55,83,73,159,48,13,169,73,576,513,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/8 5:22,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/8 5:01,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,4058614-2-2_2,2015/9/8 5:24,313,221,1.6,301,211,12,16,10000,10,1687,772,553,125,5085,0,0,2,0,3,6,0,0,0,0,0,0
11,59662,VT-S730-0064,VT-S730-0064,82,179,2262867-9_2,313000,221000,3,178,4058614,1,2,3,NA,2.02E+16,148681,1010000000000.00 ,1008007592,2.02E+16,2.02E+16,131,部品哙い,163,はんだ咿少,0,None,3,v-CA-02,11,1568,11,0,1,00:52.8,14:02.7,2015/9/8 6:21,2015/9/8 6:34,1,4058614-2-2_1,15,1386,2015/9/8 6:43,2015/9/8 6:45,0,4058614-2-2_2,29,2015/9/8 5:53,2015/9/8 5:53,2262867-9-2,29,291.478,1,1,0.74,-2.12,-1.365,96.68,53.5,6.954,7.04,28.283,50.217,2015/9/8 5:52,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,139.9,139.9,160.1,159.9,180,180.1,180,180,180.1,180.1,200.4,200.4,240.3,239.9,260.4,260,61.7,0.9,4528,2,63,221,2,191,136,142,45,91,133,94,59,132,65,46,0,12,248,165,353,526,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/8 5:22,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/8 5:01,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,4058614-2-2_2,2015/9/8 5:24,313,221,1.6,301,211,12,16,10000,11,1644,770,551,126,5095,0,1,4,0,3,8,1,1,0,0,0,0
